pasta,wav,ingles
voice/multiclass/gtlm,23-a.wav,GTLM
voice/multiclass/gtlm,23-b.wav,GTLM
voice/multiclass/gtlm,23-c.wav,GTLM
voice/multiclass/groupc_runners,33-a.wav,Group C cars
voice/multiclass/groupc_runners,33-b.wav,Group C cars
voice/multiclass/groupc_runners,33-c.wav,Group C cars
voice/multiclass/groupc_runners,31-a.wav,Group C class cars
voice/multiclass/groupc_runners,31-b.wav,Group C class cars
voice/multiclass/groupc_runners,31-c.wav,Group C class cars
voice/multiclass/groupc_runners,32-a.wav,Group C runners
voice/multiclass/groupc_runners,32-b.wav,Group C runners
voice/multiclass/groupc_runners,32-c.wav,Group C runners
voice/multiclass/it_is_a_faster_class,3-a.wav,is in a faster class
voice/multiclass/it_is_a_faster_class,3-b.wav,is in a faster class
voice/multiclass/it_is_a_faster_class,3-c.wav,is in a faster class
voice/multiclass/it_is_a_faster_class,6-a.wav,it's a faster class
voice/multiclass/it_is_a_faster_class,6-b.wav,it's a faster class
voice/multiclass/it_is_a_faster_class,6-c.wav,it's a faster class
voice/multiclass/it_is_a_faster_class,2-a.wav,it's a faster class
voice/multiclass/it_is_a_faster_class,2-b.wav,it's a faster class
voice/multiclass/it_is_a_faster_class,2-c.wav,it's a faster class
voice/multiclass/it_is_a_faster_class,1-a.wav,is in a faster class
voice/multiclass/it_is_a_faster_class,1-b.wav,is in a faster class
voice/multiclass/it_is_a_faster_class,1-c.wav,is in a faster class
voice/multiclass/it_is_a_faster_class,5-a.wav,that's a faster class
voice/multiclass/it_is_a_faster_class,5-b.wav,that's a faster class
voice/multiclass/it_is_a_faster_class,5-c.wav,that's a faster class
voice/multiclass/it_is_a_faster_class,4-a.wav,that's a faster class
voice/multiclass/it_is_a_faster_class,4-b.wav,that's a faster class
voice/multiclass/it_is_a_faster_class,4-c.wav,that's a faster class
voice/multiclass/gto,63-a.wav,GTO
voice/multiclass/gto,63-b.wav,GTO
voice/multiclass/gto,63-c.wav,GTO
voice/multiclass/gto,61-a.wav,GTO
voice/multiclass/gto,61-b.wav,GTO
voice/multiclass/gto,61-c.wav,GTO
voice/multiclass/gto,62-a.wav,GTO
voice/multiclass/gto,62-b.wav,GTO
voice/multiclass/gto,62-c.wav,GTO
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,4_male-a.wav,"slower car ahead, this guy won't see the blue flag, he's racing us for position, he's the class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,4_male-b.wav,"slower car ahead, this guy won't see the blue flag, he's racing us for position, he's the class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,4_male-c.wav,"slower car ahead, this guy won't see the blue flag, he's racing us for position, he's the class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,1-a.wav,"slower car ahead, it's their class leader, we're racing this car for position so there'll be no blue flag"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,1-b.wav,"slower car ahead, it's their class leader, we're racing this car for position so there'll be no blue flag"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,1-c.wav,"slower car ahead, it's their class leader, we're racing this car for position so there'll be no blue flag"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,2_male-a.wav,"slower car ahead, this guy won't see the blue flag because he's racing us for position, he's their class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,2_male-b.wav,"slower car ahead, this guy won't see the blue flag because he's racing us for position, he's their class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,2_male-c.wav,"slower car ahead, this guy won't see the blue flag because he's racing us for position, he's their class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,1_male-a.wav,"slower car ahead, this guys their class leader but we're racing for position, he won't see the blue flag"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,1_male-b.wav,"slower car ahead, this guys their class leader but we're racing for position, he won't see the blue flag"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,1_male-c.wav,"slower car ahead, this guys their class leader but we're racing for position, he won't see the blue flag"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,3_male-a.wav,"slower car ahead, this guy's their class leader, he won't see the blue flag because he's racing us for position"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,3_male-b.wav,"slower car ahead, this guy's their class leader, he won't see the blue flag because he's racing us for position"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,3_male-c.wav,"slower car ahead, this guy's their class leader, he won't see the blue flag because he's racing us for position"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,2-a.wav,"slower car ahead, we're racing this car for position so there'll be no blue flag, it's their class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,2-b.wav,"slower car ahead, we're racing this car for position so there'll be no blue flag, it's their class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,2-c.wav,"slower car ahead, we're racing this car for position so there'll be no blue flag, it's their class leader"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,3-a.wav,"slower car ahead, it's their class leader, there'll be no blue flag here cos we're on the same lap"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,3-b.wav,"slower car ahead, it's their class leader, there'll be no blue flag here cos we're on the same lap"
voice/multiclass/slower_car_ahead_racing_player_is_class_leader,3-c.wav,"slower car ahead, it's their class leader, there'll be no blue flag here cos we're on the same lap"
voice/multiclass/groupa,43-a.wav,Group A
voice/multiclass/groupa,43-b.wav,Group A
voice/multiclass/groupa,43-c.wav,Group A
voice/multiclass/groupa,44-a.wav,Group A
voice/multiclass/groupa,44-b.wav,Group A
voice/multiclass/groupa,44-c.wav,Group A
voice/multiclass/groupa,45-a.wav,Group A
voice/multiclass/groupa,45-b.wav,Group A
voice/multiclass/groupa,45-c.wav,Group A
voice/multiclass/tc1_runners,30-a.wav,TC1 runners
voice/multiclass/tc1_runners,30-b.wav,TC1 runners
voice/multiclass/tc1_runners,30-c.wav,TC1 runners
voice/multiclass/tc1_runners,28-a.wav,TC1 cars
voice/multiclass/tc1_runners,28-b.wav,TC1 cars
voice/multiclass/tc1_runners,28-c.wav,TC1 cars
voice/multiclass/tc1_runners,29-a.wav,TC1 class cars
voice/multiclass/tc1_runners,29-b.wav,TC1 class cars
voice/multiclass/tc1_runners,29-c.wav,TC1 class cars
voice/multiclass/lmp1,3-a.wav,LMP1
voice/multiclass/lmp1,3-b.wav,LMP1
voice/multiclass/lmp1,3-c.wav,LMP1
voice/multiclass/lmp1,1-a.wav,LMP1
voice/multiclass/lmp1,1-b.wav,LMP1
voice/multiclass/lmp1,1-c.wav,LMP1
voice/multiclass/lmp1,2-a.wav,LMP1
voice/multiclass/lmp1,2-b.wav,LMP1
voice/multiclass/lmp1,2-c.wav,LMP1
voice/multiclass/gt2_runners,4-a.wav,GT Two cars
voice/multiclass/gt2_runners,4-b.wav,GT Two cars
voice/multiclass/gt2_runners,4-c.wav,GT Two cars
voice/multiclass/gt2_runners,5-a.wav,GT Two runners
voice/multiclass/gt2_runners,5-b.wav,GT Two runners
voice/multiclass/gt2_runners,5-c.wav,GT Two runners
voice/multiclass/gt2_runners,6-a.wav,GT Two class cars
voice/multiclass/gt2_runners,6-b.wav,GT Two class cars
voice/multiclass/gt2_runners,6-c.wav,GT Two class cars
voice/multiclass/gt1,10-a.wav,GT1
voice/multiclass/gt1,10-b.wav,GT1
voice/multiclass/gt1,10-c.wav,GT1
voice/multiclass/gt1,11-a.wav,GT1
voice/multiclass/gt1,11-b.wav,GT1
voice/multiclass/gt1,11-c.wav,GT1
voice/multiclass/gt1,12-a.wav,GT1
voice/multiclass/gt1,12-b.wav,GT1
voice/multiclass/gt1,12-c.wav,GT1
voice/multiclass/gt4,28-a.wav,GT4
voice/multiclass/gt4,28-b.wav,GT4
voice/multiclass/gt4,28-c.wav,GT4
voice/multiclass/gt4,30-a.wav,GT4
voice/multiclass/gt4,30-b.wav,GT4
voice/multiclass/gt4,30-c.wav,GT4
voice/multiclass/gt4,29-a.wav,GT4
voice/multiclass/gt4,29-b.wav,GT4
voice/multiclass/gt4,29-c.wav,GT4
voice/multiclass/gt3,26-a.wav,GT3
voice/multiclass/gt3,26-b.wav,GT3
voice/multiclass/gt3,26-c.wav,GT3
voice/multiclass/gt3,25-a.wav,GT3
voice/multiclass/gt3,25-b.wav,GT3
voice/multiclass/gt3,25-c.wav,GT3
voice/multiclass/gt3,27-a.wav,GT3
voice/multiclass/gt3,27-b.wav,GT3
voice/multiclass/gt3,27-c.wav,GT3
voice/multiclass/faster_car_behind,5-a.wav,the car behind's a faster class
voice/multiclass/faster_car_behind,5-b.wav,the car behind's a faster class
voice/multiclass/faster_car_behind,5-c.wav,the car behind's a faster class
voice/multiclass/faster_car_behind,3-a.wav,there's a faster car approaching
voice/multiclass/faster_car_behind,3-b.wav,there's a faster car approaching
voice/multiclass/faster_car_behind,3-c.wav,there's a faster car approaching
voice/multiclass/faster_car_behind,1_op_prefix_ok-a.wav,there's a faster car approaching
voice/multiclass/faster_car_behind,1_op_prefix_ok-b.wav,there's a faster car approaching
voice/multiclass/faster_car_behind,1_op_prefix_ok-c.wav,there's a faster car approaching
voice/multiclass/faster_car_behind,6-a.wav,there's a faster class car behind
voice/multiclass/faster_car_behind,6-b.wav,there's a faster class car behind
voice/multiclass/faster_car_behind,6-c.wav,there's a faster class car behind
voice/multiclass/faster_car_behind,2-a.wav,faster car behind
voice/multiclass/faster_car_behind,2-b.wav,faster car behind
voice/multiclass/faster_car_behind,2-c.wav,faster car behind
voice/multiclass/faster_car_behind,4_op_prefix_ok-a.wav,there's a faster class car approaching
voice/multiclass/faster_car_behind,4_op_prefix_ok-b.wav,there's a faster class car approaching
voice/multiclass/faster_car_behind,4_op_prefix_ok-c.wav,there's a faster class car approaching
voice/multiclass/faster_cars_behind_fighting,3-a.wav,"there's some faster cars approaching, their fighting for position"
voice/multiclass/faster_cars_behind_fighting,3-b.wav,"there's some faster cars approaching, their fighting for position"
voice/multiclass/faster_cars_behind_fighting,3-c.wav,"there's some faster cars approaching, their fighting for position"
voice/multiclass/faster_cars_behind_fighting,4-a.wav,"there's a group of faster cars behind you, they're racing for position"
voice/multiclass/faster_cars_behind_fighting,4-b.wav,"there's a group of faster cars behind you, they're racing for position"
voice/multiclass/faster_cars_behind_fighting,4-c.wav,"there's a group of faster cars behind you, they're racing for position"
voice/multiclass/faster_cars_behind_fighting,2-a.wav,"there's a group of faster cars behind, they're racing for position"
voice/multiclass/faster_cars_behind_fighting,2-b.wav,"there's a group of faster cars behind, they're racing for position"
voice/multiclass/faster_cars_behind_fighting,2-c.wav,"there's a group of faster cars behind, they're racing for position"
voice/multiclass/faster_cars_behind_fighting,1-a.wav,"there's a group of faster cars bearing down on you, these guys are scrapping for position"
voice/multiclass/faster_cars_behind_fighting,1-b.wav,"there's a group of faster cars bearing down on you, these guys are scrapping for position"
voice/multiclass/faster_cars_behind_fighting,1-c.wav,"there's a group of faster cars bearing down on you, these guys are scrapping for position"
voice/tyre_monitor/knackered_all_round,3-a.wav,your tyres are all worn out
voice/tyre_monitor/knackered_all_round,3-b.wav,your tyres are all worn out
voice/tyre_monitor/knackered_all_round,3-c.wav,your tyres are all worn out
voice/tyre_monitor/knackered_all_round,1-a.wav,you're gonna need new tyres all around
voice/tyre_monitor/knackered_all_round,1-b.wav,you're gonna need new tyres all around
voice/tyre_monitor/knackered_all_round,1-c.wav,you're gonna need new tyres all around
voice/tyre_monitor/knackered_all_round,2-a.wav,"your tyres all look pretty bad, mate"
voice/tyre_monitor/knackered_all_round,2-b.wav,"your tyres all look pretty bad, mate"
voice/tyre_monitor/knackered_all_round,2-c.wav,"your tyres all look pretty bad, mate"
voice/tyre_monitor/right_rear_pressure_very_high,1-a.wav,your right rear pressure is very high
voice/tyre_monitor/right_rear_pressure_very_high,1-b.wav,your right rear pressure is very high
voice/tyre_monitor/right_rear_pressure_very_high,1-c.wav,your right rear pressure is very high
voice/tyre_monitor/hot_right_tyres,2-a.wav,you need to watch your right side tyre temperatures
voice/tyre_monitor/hot_right_tyres,2-b.wav,you need to watch your right side tyre temperatures
voice/tyre_monitor/hot_right_tyres,2-c.wav,you need to watch your right side tyre temperatures
voice/tyre_monitor/hot_right_tyres,3-a.wav,your right side tyres are getting hot
voice/tyre_monitor/hot_right_tyres,3-b.wav,your right side tyres are getting hot
voice/tyre_monitor/hot_right_tyres,3-c.wav,your right side tyres are getting hot
voice/tyre_monitor/hot_right_tyres,1-a.wav,right side tyres are hot
voice/tyre_monitor/hot_right_tyres,1-b.wav,right side tyres are hot
voice/tyre_monitor/hot_right_tyres,1-c.wav,right side tyres are hot
voice/tyre_monitor/primaries,27-a.wav,primaries
voice/tyre_monitor/primaries,27-b.wav,primaries
voice/tyre_monitor/primaries,27-c.wav,primaries
voice/tyre_monitor/primaries,26-a.wav,primaries
voice/tyre_monitor/primaries,26-b.wav,primaries
voice/tyre_monitor/primaries,26-c.wav,primaries
voice/tyre_monitor/primaries,25-a.wav,primaries
voice/tyre_monitor/primaries,25-b.wav,primaries
voice/tyre_monitor/primaries,25-c.wav,primaries
voice/tyre_monitor/spinning_left_front_lap_warning,2-a.wav,you're spinning your left front wheel
voice/tyre_monitor/spinning_left_front_lap_warning,2-b.wav,you're spinning your left front wheel
voice/tyre_monitor/spinning_left_front_lap_warning,2-c.wav,you're spinning your left front wheel
voice/tyre_monitor/spinning_left_front_lap_warning,3-a.wav,you're spinning your left front
voice/tyre_monitor/spinning_left_front_lap_warning,3-b.wav,you're spinning your left front
voice/tyre_monitor/spinning_left_front_lap_warning,3-c.wav,you're spinning your left front
voice/tyre_monitor/spinning_left_front_lap_warning,1-a.wav,you're spinning up your left front
voice/tyre_monitor/spinning_left_front_lap_warning,1-b.wav,you're spinning up your left front
voice/tyre_monitor/spinning_left_front_lap_warning,1-c.wav,you're spinning up your left front
